x,GSPC,IXIC,RUA.D,RUI.D,RUT.D,MLCR,MLGR,MLVL,MSCR,MSGR,MSVL,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XLC,XLRE,SPXX,EFA,SP.L4,VWO,FPX1,SHCP,FTSE.,NIKI,GSPTSE
2007-04-04,1439.369995,2458.689941,3490.17,3519.68,3436.91,,,,,,,28.143,41.465,21.8,26.684,19.201,18.548,24.371,26.798,31.473,,,379.99,51.413,,28.148,5739.01,3291.54,6364.7,17544.1,13448.29981
2007-04-05,1443.76001,2471.340088,3501.93,3531.6,3447.88,,,,,,,28.107,41.735,21.813,26.766,19.274,18.596,24.48,26.985,31.726,,,380.26,51.599,,28.225,5741.38,3323.59,6397.3,17491.4,13425.0
2007-04-09,1444.609985,2469.179932,3503.95,3534.53,3440.72,,,,,,,28.538,41.579,21.806,26.736,19.274,18.548,24.66,26.993,31.701,,,380.26,51.559,,28.392,5741.38,3398.95,6397.3,17743.8,13482.29981
2007-04-10,1448.390015,2477.610107,3512.77,3543.09,3452.88,,,,,,,28.224,42.208,21.904,26.728,19.258,18.637,24.666,27.032,31.766,,,382.51,51.944,,28.478,5766.27,3444.29,6417.8,17664.7,13431.29981
2007-04-11,1438.869995,2459.310059,3489.96,3520.46,3426.64,,,,,,,28.099,41.951,21.721,26.624,19.08,18.513,24.606,26.915,31.522,,,382.19,51.692,,28.399,5751.92,3495.22,6413.3,17670.1,13401.0
2007-04-12,1447.800049,2480.320068,3511.37,3541.27,3455.65,,,,,,,28.348,42.593,21.684,26.945,19.282,18.534,24.498,27.219,31.742,,,380.79,52.037,,28.76,5748.94,3531.03,6416.4,17540.4,13499.7002
2007-04-13,1452.849976,2491.939941,3524.33,3553.79,3474.05,,,,,,,28.414,42.614,21.776,26.938,19.298,18.596,24.492,27.616,31.766,,,383.33,52.21,,28.854,5789.34,3518.27,6462.4,17364.0,13578.59961
2007-04-16,1468.329956,2518.330078,3562.4,3590.84,3525.22,,,,,,,28.794,42.864,22.307,27.154,19.46,18.637,24.636,27.881,32.085,,,387.72,52.76,,29.215,5861.97,3596.44,6516.2,17628.3,13660.0
2007-04-17,1471.47998,2516.949951,3567.99,3598.04,3514.76,,,,,,,28.523,42.62,22.301,27.154,19.5,18.809,24.75,27.967,32.216,,,387.86,52.767,,29.111,5858.14,3611.87,6497.8,17527.5,13658.0
2007-04-18,1472.5,2510.5,3568.7,3600.72,3495.38,,,,,,,28.37,42.472,22.557,27.229,19.451,18.76,24.931,27.959,32.191,,,385.88,52.747,,28.975,5835.95,3612.4,6449.4,17667.3,13712.0
2007-04-19,1470.72998,2505.350098,3561.66,3595.04,3473.95,,,,,,,28.268,41.877,22.526,27.319,19.46,18.774,24.81,28.076,31.938,,,384.39,52.548,,28.781,5829.04,3449.02,6440.6,17372.0,13574.7002
2007-04-20,1484.349976,2526.389893,3594.28,3627.12,3514.41,,,,,,,28.56,42.647,22.642,27.505,19.573,18.946,25.003,28.185,32.314,,,389.27,53.152,,29.212,5938.9,3584.2,6486.8,17452.6,13664.7002
2007-04-23,1480.930054,2523.669922,3587.55,3620.23,3508.87,,,,,,,28.553,42.695,22.581,27.61,19.532,18.905,25.189,28.217,32.248,,,388.85,52.634,,29.09,5917.32,3710.89,6479.7,17455.4,13629.0
2007-04-24,1480.410034,2524.540039,3585.18,3618.1,3503.82,,,,,,,28.436,42.566,22.514,27.528,19.637,18.898,25.37,28.217,32.134,,,385.38,52.601,,29.111,5886.03,3720.53,6429.5,17451.8,13590.29981
2007-04-25,1495.420044,2547.889893,3618.85,3652.91,3528.13,,,,,,,28.889,43.364,22.819,27.812,19.783,18.994,25.442,28.302,32.461,,,387.8,53.092,,29.524,5947.33,3743.96,6461.9,17236.2,13672.90039
2007-04-26,1494.25,2554.459961,3618.31,3651.56,3535.93,,,,,,,28.772,43.35,22.782,27.797,19.896,18.918,25.358,28.334,32.412,,,388.4,52.847,,29.128,5944.44,3783.06,6469.4,17429.2,13597.5
2007-04-27,1494.069946,2557.209961,3615.0,3649.58,3518.72,,,,,,,28.75,43.344,22.752,28.118,19.88,18.877,25.147,28.24,32.199,,,386.1,52.734,,29.01,5930.77,3759.87,6418.7,17400.4,13632.0
2007-04-30,1482.369995,2525.090088,3581.95,3619.31,3454.65,,,,,,,28.224,42.83,22.575,27.789,19.726,18.809,25.051,28.146,31.791,,,386.93,52.541,,28.444,5960.04,3841.27,6449.2,17400.4,13416.7002
2007-05-01,1486.300049,2531.530029,3591.06,3628.68,3461.82,,,,,,,28.107,43.019,22.618,27.961,19.823,18.733,25.255,28.209,31.881,,,386.93,52.488,,28.645,5960.04,3841.27,6419.6,17275.0,13406.29981
2007-05-02,1495.920044,2557.840088,3619.41,3654.94,3513.67,,,,,,,28.443,43.377,22.715,28.14,19.928,18.74,25.394,28.388,32.248,,,388.64,52.887,,29.198,5990.13,3841.27,6484.5,17394.9,13578.7002
2007-05-03,1502.390015,2565.459961,3634.1,3670.97,3515.64,,,,,,,28.538,43.729,22.929,28.342,20.122,18.809,25.364,28.45,32.183,,,389.72,52.96,,29.486,6004.28,3841.27,6537.8,17394.9,13687.0
2007-05-04,1505.619995,2572.149902,3643.25,3679.41,3532.77,,,,,,,28.794,43.695,23.008,28.372,20.203,18.809,25.316,28.606,32.256,,,392.73,53.457,,29.597,6068.83,3841.27,6603.7,17394.9,13769.90039
2007-05-07,1509.47998,2570.949951,3650.6,3687.93,3528.6,,,,,,,29.174,43.81,23.039,28.447,20.178,18.843,25.616,28.669,32.256,,,392.88,53.537,,29.701,6071.48,3841.27,6603.7,17669.8,13865.5
2007-05-08,1507.719971,2571.75,3647.19,3684.55,3524.64,,,,,,,29.196,43.817,22.99,28.432,20.259,18.712,25.502,28.56,32.118,,,389.79,53.099,,29.434,6034.25,3950.01,6550.4,17656.8,13915.40039
2007-05-09,1512.579956,2576.340088,3661.48,3698.71,3541.29,,,,,,,29.32,43.796,23.112,28.506,20.235,18.74,25.52,28.653,32.314,,,390.58,53.391,,29.788,6051.63,4013.09,6549.6,17748.1,13895.2002
2007-05-10,1491.469971,2533.73999,3609.34,3647.77,3472.97,,,,,,,28.757,43.087,22.782,28.312,20.13,18.623,25.261,28.146,31.962,,,387.72,52.336,,29.048,6012.76,4049.7,6524.1,17737.0,13853.09961
2007-05-11,1505.849976,2562.219971,3645.1,3682.74,3519.53,,,,,,,29.093,44.073,23.026,28.529,20.348,18.671,25.382,28.256,32.093,,,389.78,53.218,,29.809,6050.63,4021.68,6565.7,17553.7,14003.79981
2007-05-14,1503.150024,2546.439941,3635.66,3675.27,3489.03,,,,,,,29.057,44.087,22.917,28.402,20.251,18.603,25.484,28.224,32.093,,,388.96,53.019,,29.622,6026.42,4046.39,6555.5,17677.9,13903.29981
2007-05-15,1501.189941,2525.290039,3626.28,3668.26,3454.61,,,,,,,29.239,44.236,22.862,28.476,20.219,18.726,25.622,28.193,31.979,,,390.21,53.112,,29.635,6049.76,3899.18,6568.6,17513.0,13934.59961
2007-05-16,1514.140015,2547.419922,3656.82,3699.48,3480.29,,,,,,,29.342,44.405,23.124,28.618,20.397,18.918,25.682,28.513,32.093,,,389.47,53.192,,30.111,6017.91,3986.04,6559.5,17529.0,14025.0
2007-05-17,1512.75,2539.379883,3652.41,3696.47,3461.07,,,,,,,29.327,45.114,23.008,28.671,20.34,18.87,25.622,28.404,32.142,,,390.39,52.92,,29.938,6027.0,4048.29,6579.3,17498.6,14100.7002
2007-05-18,1522.75,2558.449951,3676.77,3720.07,3495.16,,,,,,,29.437,45.844,23.069,28.574,20.445,19.008,25.761,28.521,32.436,,,393.95,53.331,,30.15,6101.14,4030.26,6640.9,17399.6,14105.29981
2007-05-21,1525.099976,2578.790039,3688.43,3728.82,3537.57,,,,,,,29.481,46.229,23.094,28.738,20.534,18.863,25.725,28.583,32.559,,,393.36,53.079,,30.216,6089.91,4072.22,6636.8,17556.9,14105.29981
2007-05-22,1524.119995,2588.02002,3690.99,3729.05,3564.31,,,,,,,29.305,45.797,23.112,28.678,20.51,18.898,25.676,28.567,32.526,,,393.39,53.126,,30.296,6089.72,4110.38,6606.6,17680.1,14112.2002
2007-05-23,1522.280029,2577.050049,3684.59,3723.37,3550.11,,,,,,,29.437,45.892,23.094,28.82,20.437,18.843,25.273,28.669,32.542,,,396.39,53.398,,30.097,6120.2,4173.71,6616.4,17705.1,14142.5
2007-05-24,1507.51001,2537.919922,3645.41,3685.34,3496.15,,,,,,,29.123,45.053,22.886,28.589,20.178,18.76,24.708,28.56,32.281,,,393.55,52.887,,29.444,6048.31,4151.13,6565.4,17697.0,13946.29981
2007-05-25,1515.72998,2557.189941,3665.96,3705.51,3522.24,,,,,,,29.466,45.756,22.929,28.76,20.348,18.877,24.72,28.544,32.395,,,393.48,53.225,,30.025,6071.47,4272.11,6570.5,17481.2,14024.09961
2007-05-28,1515.72998,2557.189941,3665.96,3705.51,3522.24,,,,,,,29.466,45.756,22.929,28.76,20.348,18.877,24.72,28.544,32.395,,,393.48,53.225,,30.025,6071.47,4272.11,6570.5,17481.2,14073.7002
2007-05-29,1518.109985,2572.060059,3677.2,3714.76,3554.68,,,,,,,29.371,45.452,23.026,28.947,20.469,18.946,24.792,28.56,32.371,,,394.39,53.291,,29.931,6056.39,4334.92,6606.5,17672.6,13962.7002
2007-05-30,1530.22998,2592.590088,3708.29,3746.63,3580.01,,,,,,,29.744,46.405,23.185,29.074,20.623,19.035,25.099,28.567,32.665,,,393.65,53.517,,30.226,6042.15,4053.09,6602.1,17588.3,14081.7002
2007-05-31,1530.619995,2604.52002,3712.47,3749.68,3596.14,,,,,,,29.89,46.162,23.118,29.231,20.72,19.063,25.165,28.63,32.746,,,396.74,53.783,,30.337,6104.0,4109.65,6621.4,17875.8,14056.79981
2007-06-01,1536.339966,2613.919922,3728.1,3764.35,3622.82,,,,,,,30.306,46.581,23.191,29.343,20.72,19.152,25.027,28.661,32.934,,,400.31,54.134,,31.022,6168.15,4000.74,6676.7,17958.9,14119.40039
2007-06-04,1539.180054,2618.290039,3735.32,3771.63,3630.01,,,,,,,30.124,47.311,23.161,29.35,20.792,19.22,24.931,28.606,33.0,,,399.02,54.28,,30.928,6125.81,3670.4,6664.1,17973.4,14146.7002
2007-06-05,1530.949951,2611.22998,3714.33,3751.26,3601.08,,,,,,,30.021,47.142,23.02,29.261,20.72,19.104,24.6,28.536,32.804,,,396.61,54.002,,30.758,6078.54,3767.1,6632.8,18053.8,14141.7002
2007-06-06,1517.380005,2587.179932,3680.42,3716.7,3571.36,,,,,,,29.634,46.54,22.825,28.947,20.477,18.98,24.209,28.271,32.387,,,390.07,53.225,,30.25,6078.54,3767.1,6522.7,18053.8,13941.59961
2007-06-07,1490.719971,2541.379883,3614.4,3650.35,3504.04,,,,,,,28.969,45.716,22.441,28.476,20.187,18.74,23.457,27.85,31.783,,,385.46,52.316,,29.715,5890.49,3890.8,6505.1,18053.4,13703.90039
2007-06-08,1507.670044,2573.540039,3655.25,3691.33,3546.45,,,,,,,29.524,45.905,22.703,28.872,20.469,18.85,23.625,27.944,32.191,,,385.09,52.887,,30.414,5883.29,3913.14,6505.1,17779.1,13798.5
2007-06-11,1509.119995,2572.149902,3657.22,3694.38,3537.49,,,,,,,29.269,46.257,22.807,28.91,20.51,18.953,23.938,27.952,32.085,,,388.88,53.066,,30.504,5940.09,3995.68,6567.5,17834.5,13832.79981
2007-06-12,1493.0,2549.77002,3617.91,3655.68,3488.95,,,,,,,28.911,45.689,22.496,28.536,20.267,18.774,23.547,27.749,31.824,,,386.8,52.123,,30.007,5898.16,4072.14,6520.4,17760.9,13724.29981
2007-06-13,1515.670044,2582.310059,3670.23,3708.89,3535.89,,,,,,,29.59,46.601,22.923,29.216,20.526,18.918,24.016,27.975,32.191,,,388.22,52.8,,30.674,5934.27,4176.48,6559.6,17732.8,13859.5
2007-06-14,1522.969971,2599.409912,3688.7,3727.39,3555.44,,,,,,,29.817,47.385,22.886,29.365,20.72,18.946,24.167,28.053,32.42,,,394.29,53.192,,31.15,6047.23,4115.21,6649.9,17842.3,14002.0
2007-06-15,1532.910034,2626.709961,3714.93,3751.79,3602.48,,,,,,,30.17,48.111,22.968,29.523,20.839,18.986,24.489,28.266,32.583,,,399.27,53.623,,31.685,6105.28,4132.87,6732.4,17971.5,14137.40039
2007-06-18,1531.050049,2626.600098,3709.2,3746.24,3594.44,,,,,,,30.17,48.165,22.962,29.508,20.896,18.89,24.222,28.101,32.444,,,397.87,53.922,,31.939,6087.15,4253.35,6703.5,18149.5,14176.40039
2007-06-19,1533.699951,2626.76001,3715.59,3752.43,3603.36,,,,,,,30.317,48.219,23.06,29.598,20.887,18.752,24.38,28.101,32.551,,,396.42,53.975,,32.001,6071.67,4269.52,6650.2,18163.6,14119.5
2007-06-20,1512.839966,2599.959961,3666.13,3702.83,3551.78,,,,,,,29.935,46.816,22.655,29.433,20.766,18.731,23.744,27.749,32.493,,,397.85,53.338,,31.779,6093.29,4181.32,6649.3,18211.7,13978.2002
2007-06-21,1522.189941,2616.959961,3688.19,3725.68,3567.22,,,,,,,30.104,47.751,22.692,29.493,20.871,18.786,23.895,27.827,32.436,,,393.7,53.822,,32.137,6029.79,4230.82,6596.0,18240.3,14095.7002
2007-06-22,1502.560059,2588.959961,3641.56,3676.29,3545.94,,,,,,,30.016,47.277,22.404,29.321,20.637,18.683,23.441,27.404,32.223,,,392.43,53.079,,31.685,6023.25,4091.45,6567.4,18188.6,13986.0
2007-06-25,1497.73999,2577.080078,3625.91,3662.02,3515.01,,,,,,,29.546,46.897,22.226,29.246,20.564,18.6,23.568,27.357,32.092,,,391.94,53.066,,31.421,6002.85,3941.08,6547.7,18101.3,13841.90039
2007-06-26,1492.890015,2574.159912,3613.53,3648.87,3509.57,,,,,,,29.179,45.887,22.017,28.999,20.491,18.551,23.441,27.498,31.872,,,389.52,52.8,,31.268,5953.36,3973.37,6559.3,18066.1,13663.90039
2007-06-27,1506.339966,2605.350098,3649.49,3683.34,3563.47,,,,,,,29.436,46.599,22.348,29.284,20.693,18.696,23.786,27.725,32.199,,,387.69,53.179,,31.675,5941.67,4078.6,6527.6,17849.3,13741.90039
2007-06-28,1505.709961,2608.370117,3649.38,3682.96,3566.04,,,,,,,29.546,46.599,22.312,29.134,20.766,18.662,23.78,27.749,32.133,,,391.6,53.272,,31.678,6006.31,3914.2,6571.3,17932.3,13715.7002
2007-06-29,1503.349976,2603.22998,3642.95,3678.06,3543.53,,,,,,,29.73,46.762,22.189,29.239,20.693,18.683,23.968,27.67,32.174,,,393.71,53.61,,31.716,6054.93,3820.7,6607.9,18138.4,13906.59961
2007-07-02,1519.430054,2632.300049,3683.84,3718.52,3591.92,,,,,,,30.207,47.589,22.379,29.448,20.871,18.835,24.313,27.827,32.346,,,392.23,54.387,,32.373,6026.95,3836.29,6590.6,18146.3,13906.59961
2007-07-03,1524.869995,2644.949951,3697.63,3732.42,3605.41,,,,,,,30.214,47.955,22.575,29.658,21.017,18.828,24.313,27.874,32.395,,,397.5,54.645,,32.724,6098.08,3816.16,6639.8,18149.9,14064.7002
2007-07-04,1524.869995,2644.949951,3697.63,3732.42,3605.41,,,,,,,30.214,47.955,22.575,29.658,21.017,18.828,24.313,27.874,32.395,,,397.5,54.645,,32.724,6098.08,3816.16,6639.8,18149.9,14060.40039
2007-07-05,1525.400024,2656.649902,3701.18,3735.52,3613.8,,,,,,,30.28,47.839,22.385,29.628,21.098,18.814,24.265,27.866,32.567,,,394.93,54.373,,32.978,6059.53,3615.87,6635.2,18221.5,14079.40039
2007-07-06,1530.439941,2666.51001,3715.9,3750.86,3623.23,,,,,,,30.537,48.49,22.496,29.808,21.138,18.924,24.138,27.929,32.861,,,397.27,54.765,,33.426,6102.69,3781.35,6690.1,18140.9,14118.7002
2007-07-09,1531.849976,2670.02002,3719.48,3754.43,3627.2,,,,,,,30.61,48.944,22.404,30.032,21.259,18.924,24.174,27.843,32.739,,,398.52,54.898,,33.683,6104.66,3883.22,6712.7,18262.0,14177.5
2007-07-10,1510.119995,2639.159912,3665.87,3701.74,3560.26,,,,,,,30.17,48.51,21.931,29.531,21.017,18.752,23.95,27.608,32.158,,,394.02,54.227,,33.092,6019.22,3853.02,6630.9,18252.7,14131.90039
2007-07-11,1518.76001,2651.790039,3686.09,3723.01,3571.17,,,,,,,30.39,48.693,22.005,29.845,21.138,18.841,24.011,27.78,32.346,,,392.72,54.738,,33.342,6001.09,3865.72,6615.1,18049.5,14166.09961
2007-07-12,1547.699951,2701.72998,3753.47,3791.11,3635.91,,,,,,,31.161,49.636,22.41,30.287,21.494,19.0,24.313,28.219,32.6,,,397.34,55.502,,34.214,6103.05,3915.99,6697.7,17984.1,14356.0
2007-07-13,1552.5,2707.0,3765.24,3803.86,3638.5,,,,,,,31.491,50.124,22.496,30.497,21.542,19.132,24.677,28.148,32.763,,,399.02,55.462,,34.451,6117.96,3914.39,6716.7,18239.0,14496.5
2007-07-16,1549.52002,2697.330078,3754.63,3795.16,3607.55,,,,,,,31.322,49.48,22.416,30.692,21.607,19.056,24.319,28.18,32.632,,,399.71,55.336,,33.95,6125.6,3821.92,6697.7,18239.0,14338.29981
2007-07-17,1549.369995,2712.290039,3754.59,3794.52,3613.65,,,,,,,31.601,48.836,22.489,30.871,21.68,18.966,24.344,28.094,32.665,,,397.79,55.15,,34.03,6099.21,3896.19,6659.1,18217.3,14382.0
2007-07-18,1546.170044,2699.48999,3746.5,3787.23,3596.78,,,,,,,31.653,49.941,22.201,30.804,21.566,18.973,24.525,28.015,32.624,,,393.14,54.957,,33.905,5995.97,3930.06,6567.1,18015.6,14583.7002
2007-07-19,1553.079956,2720.040039,3764.55,3804.7,3622.13,,,,,,,31.726,50.395,22.128,31.081,21.744,19.035,24.919,27.866,32.698,,,396.94,55.269,,34.221,6065.5,3912.94,6640.2,18116.6,14625.79981
2007-07-20,1534.099976,2687.600098,3718.1,3759.77,3556.62,,,,,,,31.418,50.158,21.741,30.632,21.663,18.924,24.646,27.608,32.281,,,392.59,54.699,,34.131,5957.16,4058.85,6585.2,18157.9,14582.90039
2007-07-23,1541.569946,2690.580078,3731.9,3775.35,3553.16,,,,,,,31.381,50.361,21.729,30.834,21.696,18.924,24.671,27.819,32.33,,,394.99,55.03,,34.934,6009.16,4213.36,6624.4,17963.6,14468.29981
2007-07-24,1511.040039,2639.860107,3654.59,3699.8,3452.19,,,,,,,30.757,48.904,21.183,30.407,21.478,18.786,23.932,27.537,31.822,,,388.94,54.201,,33.898,5907.47,4210.33,6498.7,18002.0,14068.2002
2007-07-25,1518.089966,2648.169922,3667.21,3713.47,3454.95,,,,,,,30.243,49.683,21.281,30.482,21.502,18.786,23.98,27.521,31.716,,,385.5,54.055,,34.312,5837.11,4323.97,6454.3,17858.4,14105.29981
2007-07-26,1482.660034,2599.340088,3581.14,3627.11,3365.65,,,,,,,29.238,47.812,20.778,29.845,21.178,18.51,23.435,26.957,30.784,,,374.56,52.256,,32.422,5675.05,4346.46,6251.2,17702.1,13844.59961
2007-07-27,1458.949951,2562.23999,3525.75,3571.55,3308.0,,,,,,,28.57,46.43,20.453,29.291,20.726,18.261,22.739,26.315,30.301,,,372.69,51.533,,32.067,5643.96,4345.36,6215.2,17283.8,13748.5
2007-07-30,1473.910034,2583.280029,3561.4,3608.24,3335.53,,,,,,,29.289,47.229,20.84,29.92,20.799,18.303,23.054,26.644,30.734,,,372.03,52.449,,33.301,5646.36,4440.77,6206.1,17289.3,13864.7002
2007-07-31,1455.27002,2546.27002,3518.72,3564.45,3301.18,,,,,,,28.937,46.768,20.478,29.516,20.653,18.151,23.011,26.354,30.268,,,380.07,52.382,,32.832,5751.08,4471.03,6360.1,17248.9,13868.59961
2007-08-01,1465.810059,2553.870117,3539.26,3586.38,3308.91,,,,,,,29.106,46.646,20.404,29.733,20.855,18.42,23.532,26.534,30.309,,,374.16,52.468,,32.311,5654.3,4300.56,6250.6,16871.0,13654.7002
2007-08-02,1472.199951,2575.97998,3558.47,3605.07,3334.81,,,,,,,29.179,46.328,20.539,29.935,20.896,18.441,23.786,26.761,30.694,,,376.93,52.628,,32.655,5682.07,4407.73,6300.3,16984.1,13813.59961
2007-08-03,1433.060059,2511.25,3461.82,3510.14,3213.49,,,,,,,28.203,44.816,19.662,29.321,20.491,18.406,22.981,26.393,29.753,,,372.03,51.679,,31.338,5597.89,4560.77,6224.3,16979.9,13565.2002
2007-08-06,1467.670044,2547.330078,3535.47,3586.91,3260.33,,,,,,,28.533,45.074,20.668,29.763,20.815,18.883,23.702,26.91,30.227,,,368.64,52.243,,32.137,5532.99,4628.11,6189.1,16914.5,13565.2002
2007-08-07,1476.709961,2561.600098,3559.52,3610.26,3293.29,,,,,,,28.739,46.131,20.815,29.763,20.855,18.835,24.132,27.036,30.399,,,373.62,52.422,,32.255,5620.4,4651.23,6308.8,16921.8,13560.59961
2007-08-08,1497.48999,2612.97998,3613.91,3661.43,3384.89,,,,,,,29.48,47.006,21.312,29.995,21.178,19.166,24.483,27.349,30.743,,,381.05,53.272,,33.144,5749.29,4663.16,6393.9,17029.3,13758.2002
2007-08-09,1453.089966,2556.48999,3514.86,3556.51,3339.41,,,,,,,28.739,45.657,20.545,29.194,20.693,18.821,24.041,26.707,29.876,,,374.27,51.752,,31.769,5624.78,4754.1,6271.2,17170.6,13478.0
2007-08-10,1453.640015,2544.889893,3516.63,3556.84,3356.07,,,,,,,28.394,45.901,20.453,28.857,20.402,18.717,23.623,26.565,29.745,,,362.77,50.862,,31.425,5448.63,4749.37,6038.3,16764.1,13466.29981
2007-08-13,1452.920044,2542.23999,3514.13,3557.74,3318.21,,,,,,,28.518,45.955,20.269,29.246,20.685,18.662,23.744,26.644,29.908,,,370.91,50.962,,31.616,5569.28,4820.06,6219.0,16800.1,13427.5
2007-08-14,1426.540039,2499.120117,3449.17,3493.01,3246.26,,,,,,,27.784,45.65,19.914,28.497,20.265,18.365,23.344,26.424,29.147,,,366.34,50.471,,30.626,5478.66,4872.78,6143.5,16844.6,13242.59961
2007-08-15,1406.699951,2458.830078,3398.09,3441.26,3198.41,,,,,,,27.087,44.396,19.736,28.16,20.006,18.268,23.03,26.362,28.837,,,365.36,49.289,,29.118,5442.72,4869.88,6109.3,16475.6,13048.79981
2007-08-16,1411.27002,2451.070068,3409.99,3447.26,3272.11,,,,,,,26.72,44.125,20.331,28.175,19.877,18.317,23.193,26.37,28.877,,,352.37,49.077,,28.628,5265.47,4765.45,5858.9,16148.5,12848.7002
2007-08-17,1445.939941,2505.030029,3492.62,3531.38,3345.36,,,,,,,27.087,45.752,21.159,28.46,20.071,18.406,23.393,26.432,29.082,,,359.98,49.528,,29.726,5363.63,4656.57,6064.2,15273.7,13049.59961
2007-08-20,1445.550049,2508.590088,3495.01,3533.43,3351.43,,,,,,,27.593,45.65,20.876,28.872,20.144,18.544,23.52,26.558,29.237,,,362.33,49.687,,29.896,5399.38,4904.85,6078.7,15732.5,13110.29981
2007-08-21,1447.119995,2521.300049,3500.93,3539.57,3355.56,,,,,,,27.762,45.006,21.024,28.759,20.208,18.544,23.496,26.628,29.434,,,362.39,49.654,,29.667,5418.78,4955.21,6086.1,15901.3,13238.7002
2007-08-22,1464.069946,2552.800049,3544.39,3583.34,3398.97,,,,,,,28.812,45.548,21.079,29.276,20.475,18.593,23.768,26.761,29.826,,,368.62,50.829,,30.872,5518.17,4980.07,6196.0,15900.6,13463.09961
2007-08-23,1462.5,2541.699951,3536.84,3579.22,3355.24,,,,,,,28.261,45.955,21.11,29.119,20.532,18.6,23.841,26.934,29.712,,,369.33,51.055,,31.129,5523.33,5032.49,6196.9,16316.3,13451.09961
2007-08-24,1479.369995,2576.689941,3579.13,3621.5,3400.74,,,,,,,28.922,46.938,21.183,29.358,20.823,18.731,23.986,27.098,30.309,,,370.52,51.944,,31.831,5569.38,5107.67,6220.1,16249.0,13520.29981
2007-08-27,1466.790039,2561.25,3547.7,3590.71,3360.42,,,,,,,28.665,46.362,20.938,29.291,20.71,18.648,23.375,26.91,29.892,,,371.09,51.393,,31.981,5590.54,5150.12,6220.1,16301.4,13487.40039
2007-08-28,1432.359985,2500.639893,3463.71,3506.9,3268.43,,,,,,,28.005,45.243,20.312,28.587,20.338,18.434,23.011,26.636,29.172,,,364.66,50.358,,30.712,5474.17,5194.69,6102.2,16287.5,13264.90039
2007-08-29,1463.76001,2563.159912,3541.11,3584.24,3352.08,,,,,,,28.555,46.741,20.558,29.261,20.823,18.593,23.466,26.832,30.088,,,366.81,51.513,,32.165,5520.02,5109.43,6132.2,16012.8,13490.09961
2007-08-30,1457.640015,2565.300049,3527.48,3570.89,3334.46,,,,,,,28.482,46.714,20.429,29.081,20.912,18.531,23.423,26.832,29.965,,,370.99,51.154,,31.842,5592.53,5167.88,6212.0,16153.8,13444.59961
2007-08-31,1473.98999,2596.360107,3569.23,3612.96,3376.0,,,,,,,28.739,47.331,20.699,29.523,21.049,18.579,23.375,26.957,30.456,,,376.99,52.05,,32.828,5651.27,5321.06,6303.3,16569.1,13660.5
2007-09-03,1473.98999,2596.360107,3569.23,3612.96,3376.0,,,,,,,28.739,47.331,20.699,29.523,21.049,18.579,23.375,26.957,30.456,,,376.99,52.05,,32.828,5651.27,5321.06,6303.3,16569.1,13660.5
2007-09-04,1489.420044,2630.23999,3607.86,3652.37,3409.4,,,,,,,29.142,48.192,20.858,29.658,21.372,18.779,23.829,27.192,30.497,,,379.47,52.528,,33.287,5672.72,5294.05,6376.8,16420.5,13755.2002
2007-09-05,1472.290039,2605.949951,3569.03,3613.68,3366.15,,,,,,,28.885,47.934,20.607,29.358,21.146,18.607,23.768,27.138,30.015,,,372.66,51.765,,32.516,5551.55,5310.72,6270.7,16158.5,13683.29981
2007-09-06,1478.550049,2614.320068,3583.92,3629.09,3376.79,,,,,,,29.032,48.666,20.453,29.598,21.251,18.558,23.799,27.224,30.088,,,373.84,51.957,,33.002,5576.62,5393.66,6313.3,16257.0,13795.7002
2007-09-07,1453.550049,2565.699951,3522.77,3568.65,3303.83,,,,,,,28.35,47.623,20.245,28.991,20.815,18.475,23.623,26.934,29.368,,,365.58,51.327,,32.349,5430.1,5277.18,6191.2,16122.2,13651.2002
2007-09-10,1451.699951,2559.110107,3514.2,3561.62,3278.49,,,,,,,28.173,47.548,20.177,29.014,20.774,18.524,23.641,26.957,29.213,,,362.23,51.114,,32.126,5386.43,5355.29,6134.1,15765.0,13625.5
2007-09-11,1471.48999,2597.469971,3562.31,3609.59,3331.56,,,,,,,28.54,48.361,20.386,29.276,21.073,18.648,23.799,27.161,29.54,,,368.41,51.997,,33.047,5478.94,5113.97,6280.7,15877.7,13704.29981
2007-09-12,1471.560059,2592.070068,3561.86,3610.8,3313.86,,,,,,,28.702,48.7,20.429,29.254,21.017,18.745,23.998,27.279,29.556,,,369.23,52.05,,32.95,5508.01,5172.63,6306.2,15797.6,13756.7002
2007-09-13,1483.949951,2601.060059,3588.75,3639.45,3324.49,,,,,,,28.797,49.005,20.766,29.561,21.017,18.8,24.047,27.341,29.965,,,372.21,52.269,,33.276,5565.97,5273.59,6363.9,15821.2,13843.2002
2007-09-14,1484.25,2602.179932,3592.32,3642.09,3337.89,,,,,,,28.996,49.141,20.84,29.613,20.912,18.91,24.041,27.263,30.162,,,367.75,51.964,,33.325,5538.92,5312.18,6289.3,16127.4,13846.40039
2007-09-17,1476.650024,2581.659912,3571.55,3622.32,3305.21,,,,,,,28.966,49.242,20.643,29.358,20.904,18.8,24.059,27.177,29.794,,,362.18,51.234,,33.019,5439.37,5421.39,6182.8,16127.4,13809.90039
